"organismofinterest","date_qrt","onset","n_inc","n_adm","inc"
"Serratia marcescens","2019 Q4","Hospital-onset",73,129551,0.563484650832491
"Serratia marcescens","2019 Q4","Post discharge",58,129551,0.447700133538143
"Serratia marcescens","2020 Q1","Community-onset",224,124192,1.80365885081165
"Serratia marcescens","2020 Q1","Hospital-onset",75,124192,0.603903633084257
"Serratia marcescens","2020 Q1","Post discharge",55,124192,0.442862664261788
"Serratia marcescens","2020 Q2","Community-onset",162,93235,1.73754491339089
"Serratia marcescens","2020 Q2","Hospital-onset",64,93235,0.686437496648254
"Serratia marcescens","2020 Q2","Post discharge",42,93235,0.450474607175417
"Serratia marcescens","2020 Q3","Community-onset",243,113339,2.1440104465365
"Serratia marcescens","2020 Q3","Hospital-onset",83,113339,0.732316325360203
"Serratia marcescens","2020 Q3","Post discharge",59,113339,0.520562207183758
"Serratia marcescens","2020 Q4","Community-onset",205,113705,1.80291104173079
"Serratia marcescens","2020 Q4","Hospital-onset",105,113705,0.923442240886505
"Serratia marcescens","2020 Q4","Post discharge",48,113705,0.422145024405259
"Serratia marcescens","2021 Q1","Community-onset",185,112708,1.64140966036129
"Serratia marcescens","2021 Q1","Hospital-onset",110,112708,0.975973311566171
"Serratia marcescens","2021 Q1","Post discharge",41,112708,0.363771870674664
"Serratia marcescens","2021 Q2","Community-onset",191,122643,1.55736568740165
"Serratia marcescens","2021 Q2","Hospital-onset",89,122643,0.72568348784684
"Serratia marcescens","2021 Q2","Post discharge",57,122643,0.464763582104156
"Serratia marcescens","2021 Q3","Community-onset",232,121660,1.90695380568798
"Serratia marcescens","2021 Q3","Hospital-onset",100,121660,0.821962847279303
"Serratia marcescens","2021 Q3","Post discharge",49,121660,0.402761795166858
"Serratia marcescens","2021 Q4","Community-onset",223,114060,1.95511134490619
"Serratia marcescens","2021 Q4","Hospital-onset",107,114060,0.938102752937051
"Serratia marcescens","2021 Q4","Post discharge",57,114060,0.49973698053656
"Serratia marcescens","2022 Q1","Community-onset",200,110418,1.81129888242859
"Serratia marcescens","2022 Q1","Hospital-onset",93,110418,0.842253980329294
"Serratia marcescens","2022 Q1","Post discharge",30,110418,0.271694832364288
"Staphylococcus aureus","2007 Q1","Community-onset",3173,127336,24.9183263177734
"Staphylococcus aureus","2007 Q1","Hospital-onset",1227,127336,9.6359238549978
"Staphylococcus aureus","2007 Q1","Post discharge",463,127336,3.63604950681661
"Staphylococcus aureus","2007 Q2","Community-onset",3110,127771,24.3404215354032
"Staphylococcus aureus","2007 Q2","Hospital-onset",1253,127771,9.80660713307402
"Staphylococcus aureus","2007 Q2","Post discharge",667,127771,5.22027690164435
"Staphylococcus aureus","2007 Q3","Community-onset",3342,127765,26.1573983485305
"Staphylococcus aureus","2007 Q3","Hospital-onset",1287,127765,10.0731812311666
"Staphylococcus aureus","2007 Q3","Post discharge",750,127765,5.87015223261457
"Staphylococcus aureus","2007 Q4","Community-onset",3335,125063,26.6665600537329
"Staphylococcus aureus","2007 Q4","Hospital-onset",1290,125063,10.3148013401246
"Staphylococcus aureus","2007 Q4","Post discharge",687,125063,5.49323141136867
"Staphylococcus aureus","2008 Q1","Community-onset",3318,131960,25.1439830251591
"Staphylococcus aureus","2008 Q1","Hospital-onset",1224,131960,9.27553804183086
"Staphylococcus aureus","2008 Q1","Post discharge",647,131960,4.90300090936648
"Staphylococcus aureus","2008 Q2","Community-onset",3226,132154,24.4109145390983
"Staphylococcus aureus","2008 Q2","Hospital-onset",1185,132154,8.96681144725093
"Staphylococcus aureus","2008 Q2","Post discharge",660,132154,4.99417346429166
"Staphylococcus aureus","2008 Q3","Community-onset",3232,131853,24.5121461020985
"Staphylococcus aureus","2008 Q3","Hospital-onset",1197,131853,9.07829173397647
"Staphylococcus aureus","2008 Q3","Post discharge",667,131853,5.05866381500611
"Staphylococcus aureus","2008 Q4","Community-onset",3235,127920,25.2892432770482
"Staphylococcus aureus","2008 Q4","Hospital-onset",1156,127920,9.0368980612883
"Staphylococcus aureus","2008 Q4","Post discharge",700,127920,5.47217010631645
"Staphylococcus aureus","2009 Q1","Community-onset",3073,134338,22.87513585136
"Staphylococcus aureus","2009 Q1","Hospital-onset",1211,134338,9.01457517604847
"Staphylococcus aureus","2009 Q1","Post discharge",661,134338,4.92042460063422
"Staphylococcus aureus","2009 Q2","Community-onset",3210,138175,23.231409444545
"Staphylococcus aureus","2009 Q2","Hospital-onset",1014,138175,7.3385199927628
"Staphylococcus aureus","2009 Q2","Post discharge",635,138175,4.59562149448164
"Staphylococcus aureus","2009 Q3","Community-onset",3363,138183,24.3372918521092
"Staphylococcus aureus","2009 Q3","Hospital-onset",1149,138183,8.31506046329867
"Staphylococcus aureus","2009 Q3","Post discharge",669,138183,4.84140596165954
"Staphylococcus aureus","2009 Q4","Community-onset",3098,132778,23.3321785235506
"Staphylococcus aureus","2009 Q4","Hospital-onset",1041,132778,7.84015424241968
"Staphylococcus aureus","2009 Q4","Post discharge",618,132778,4.65438551567278
"Staphylococcus aureus","2010 Q1","Community-onset",3037,138694,21.8971260472695
"Staphylococcus aureus","2010 Q1","Hospital-onset",1026,138694,7.39758028465543
"Staphylococcus aureus","2010 Q1","Post discharge",625,138694,4.50632327281642
"Staphylococcus aureus","2010 Q2","Community-onset",3072,141169,21.7611515276017
"Staphylococcus aureus","2010 Q2","Hospital-onset",987,141169,6.99161997322358
"Staphylococcus aureus","2010 Q2","Post discharge",669,141169,4.73900077212419
"Staphylococcus aureus","2010 Q3","Community-onset",3185,140257,22.7083140235425
"Staphylococcus aureus","2010 Q3","Hospital-onset",1022,140257,7.28662384052133
"Staphylococcus aureus","2010 Q3","Post discharge",708,140257,5.04787639832593
"Staphylococcus aureus","2010 Q4","Community-onset",3169,134637,23.5373634290722
"Staphylococcus aureus","2010 Q4","Hospital-onset",1061,134637,7.8804489107749
"Staphylococcus aureus","2010 Q4","Post discharge",583,134637,4.33016184258413
"Staphylococcus aureus","2011 Q1","Community-onset",2929,139539,20.990547445517
"Staphylococcus aureus","2011 Q1","Hospital-onset",1001,139539,7.17362171149284
"Staphylococcus aureus","2011 Q1","Post discharge",584,139539,4.18520986964218
"Staphylococcus aureus","2011 Q2","Community-onset",3194,141372,22.592875534052
"Staphylococcus aureus","2011 Q2","Hospital-onset",890,141372,6.29544747191806
"Staphylococcus aureus","2011 Q2","Post discharge",605,141372,4.27948957360722
"Staphylococcus aureus","2011 Q3","Community-onset",3098,139364,22.2295571309664
"Staphylococcus aureus","2011 Q3","Hospital-onset",939,139364,6.73775149966993
"Staphylococcus aureus","2011 Q3","Post discharge",611,139364,4.38420252001952
"Staphylococcus aureus","2011 Q4","Community-onset",2920,135771,21.5068018943662
"Staphylococcus aureus","2011 Q4","Hospital-onset",972,135771,7.15911350730274
"Staphylococcus aureus","2011 Q4","Post discharge",592,135771,4.36028312378932
"Staphylococcus aureus","2012 Q1","Community-onset",2999,140774,21.3036498217
"Staphylococcus aureus","2012 Q1","Hospital-onset",918,140774,6.52109054228764
"Staphylococcus aureus","2012 Q1","Post discharge",597,140774,4.24083992782758
"Staphylococcus aureus","2012 Q2","Community-onset",3013,140781,21.4020357860791
"Staphylococcus aureus","2012 Q2","Hospital-onset",871,140781,6.18691442737301
"Staphylococcus aureus","2012 Q2","Post discharge",610,140781,4.33297106853908
"Staphylococcus aureus","2012 Q3","Community-onset",3065,138247,22.1704630118556
"Staphylococcus aureus","2012 Q3","Hospital-onset",867,138247,6.27138382749716
"Staphylococcus aureus","2012 Q3","Post discharge",671,138247,4.85363154354163
"Staphylococcus aureus","2012 Q4","Community-onset",2933,133753,21.9284801088574
"Staphylococcus aureus","2012 Q4","Hospital-onset",866,133753,6.47462112999335
"Staphylococcus aureus","2012 Q4","Post discharge",537,133753,4.01486321802128
"Staphylococcus aureus","2013 Q1","Community-onset",2895,136643,21.1865957275528
"Staphylococcus aureus","2013 Q1","Hospital-onset",804,136643,5.88394575646026
"Staphylococcus aureus","2013 Q1","Post discharge",544,136643,3.98117722825172
"Staphylococcus aureus","2013 Q2","Community-onset",2785,138223,20.1486004499975
"Staphylococcus aureus","2013 Q2","Hospital-onset",786,138223,5.68646317906571
"Staphylococcus aureus","2013 Q2","Post discharge",535,138223,3.87055699847348
"Staphylococcus aureus","2013 Q3","Community-onset",2981,137496,21.680630709257
"Staphylococcus aureus","2013 Q3","Hospital-onset",731,137496,5.31651829871414
"Staphylococcus aureus","2013 Q3","Post discharge",559,137496,4.06557281666376
"Staphylococcus aureus","2013 Q4","Community-onset",2810,134299,20.9234618277128
"Staphylococcus aureus","2013 Q4","Hospital-onset",759,134299,5.6515685150299
"Staphylococcus aureus","2013 Q4","Post discharge",564,134299,4.19958450919218
"Staphylococcus aureus","2014 Q1","Community-onset",2821,136466,20.6718156903551
"Staphylococcus aureus","2014 Q1","Hospital-onset",732,136466,5.36397344393475
"Staphylococcus aureus","2014 Q1","Post discharge",520,136466,3.81047293831431
"Staphylococcus aureus","2014 Q2","Community-onset",2808,141215,19.8845731685727
"Staphylococcus aureus","2014 Q2","Hospital-onset",731,141215,5.17650391247389
"Staphylococcus aureus","2014 Q2","Post discharge",550,141215,3.89477038558227
"Staphylococcus aureus","2014 Q3","Community-onset",2771,139658,19.8413266694353
"Staphylococcus aureus","2014 Q3","Hospital-onset",718,139658,5.14113047587678
"Staphylococcus aureus","2014 Q3","Post discharge",537,139658,3.84510733362929
"Staphylococcus aureus","2014 Q4","Community-onset",2758,134458,20.5119814365824
"Staphylococcus aureus","2014 Q4","Hospital-onset",656,134458,4.87884692617769
"Staphylococcus aureus","2014 Q4","Post discharge",499,134458,3.71119606122358
"Staphylococcus aureus","2015 Q1","Community-onset",2653,135886,19.523718411021
"Staphylococcus aureus","2015 Q1","Hospital-onset",732,135886,5.3868684043978
"Staphylococcus aureus","2015 Q1","Post discharge",433,135886,3.18649456161783
"Staphylococcus aureus","2015 Q2","Community-onset",2627,138705,18.9394758660466
"Staphylococcus aureus","2015 Q2","Hospital-onset",645,138705,4.65015680761328
"Staphylococcus aureus","2015 Q2","Post discharge",446,138705,3.21545726541942
"Staphylococcus aureus","2015 Q3","Community-onset",2753,137203,20.0651589250964
"Staphylococcus aureus","2015 Q3","Hospital-onset",644,137203,4.69377491745807
"Staphylococcus aureus","2015 Q3","Post discharge",511,137203,3.72440835841782
"Staphylococcus aureus","2015 Q4","Community-onset",2605,132219,19.7021608089609
"Staphylococcus aureus","2015 Q4","Hospital-onset",649,132219,4.90852298081214
"Staphylococcus aureus","2015 Q4","Post discharge",476,132219,3.60008773323047
"Staphylococcus aureus","2016 Q1","Community-onset",2558,138117,18.5205296958376
"Staphylococcus aureus","2016 Q1","Hospital-onset",661,138117,4.7857975484553
"Staphylococcus aureus","2016 Q1","Post discharge",425,138117,3.07710129817474
"Staphylococcus aureus","2016 Q2","Community-onset",2607,137059,19.0210055523534
"Staphylococcus aureus","2016 Q2","Hospital-onset",600,137059,4.37767676693978
"Staphylococcus aureus","2016 Q2","Post discharge",468,137059,3.41458787821303
"Staphylococcus aureus","2016 Q3","Community-onset",2638,135157,19.5180419808075
"Staphylococcus aureus","2016 Q3","Hospital-onset",639,135157,4.72783503629113
"Staphylococcus aureus","2016 Q3","Post discharge",443,135157,3.2776696730469
"Staphylococcus aureus","2016 Q4","Community-onset",2482,130683,18.992523893697
"Staphylococcus aureus","2016 Q4","Hospital-onset",596,130683,4.56065440799492
"Staphylococcus aureus","2016 Q4","Post discharge",442,130683,3.38223028243918
"Staphylococcus aureus","2017 Q1","Community-onset",2554,136477,18.7137759475956
"Staphylococcus aureus","2017 Q1","Hospital-onset",620,136477,4.54289001077105
"Staphylococcus aureus","2017 Q1","Post discharge",453,136477,3.31924060464401
"Staphylococcus aureus","2017 Q2","Community-onset",2504,136124,18.3949928006817
"Staphylococcus aureus","2017 Q2","Hospital-onset",608,136124,4.4665158238077
"Staphylococcus aureus","2017 Q2","Post discharge",459,136124,3.37192559724957
"Staphylococcus aureus","2017 Q3","Community-onset",2526,133818,18.8763843429135
"Staphylococcus aureus","2017 Q3","Hospital-onset",582,133818,4.34919069183518
"Staphylococcus aureus","2017 Q3","Post discharge",477,133818,3.56454288660718
"Staphylococcus aureus","2017 Q4","Community-onset",2579,132108,19.5219063190723
"Staphylococcus aureus","2017 Q4","Hospital-onset",564,132108,4.26923426287583
"Staphylococcus aureus","2017 Q4","Post discharge",399,132108,3.02025615405577
"Staphylococcus aureus","2018 Q1","Community-onset",2639,136697,19.3054712246794
"Staphylococcus aureus","2018 Q1","Hospital-onset",590,136697,4.31611520369869
"Staphylococcus aureus","2018 Q1","Post discharge",394,136697,2.88228710213099
"Staphylococcus aureus","2018 Q2","Community-onset",2583,136870,18.8719222620004
"Staphylococcus aureus","2018 Q2","Hospital-onset",535,136870,3.90881858698035
"Staphylococcus aureus","2018 Q2","Post discharge",387,136870,2.82750054796522
"Staphylococcus aureus","2018 Q3","Community-onset",2564,133799,19.1630729676604
"Staphylococcus aureus","2018 Q3","Hospital-onset",464,133799,3.46788839976383
"Staphylococcus aureus","2018 Q3","Post discharge",413,133799,3.08671963168634
"Staphylococcus aureus","2018 Q4","Community-onset",2480,131059,18.922775238633
"Staphylococcus aureus","2018 Q4","Hospital-onset",538,131059,4.10502140257441
"Staphylococcus aureus","2018 Q4","Post discharge",397,131059,3.02917006844246
"Staphylococcus aureus","2019 Q1","Community-onset",2458,134984,18.2095655781426
"Staphylococcus aureus","2019 Q1","Hospital-onset",494,134984,3.65969300065193
"Staphylococcus aureus","2019 Q1","Post discharge",388,134984,2.87441474545131
"Staphylococcus aureus","2019 Q2","Community-onset",2387,136761,17.4538062751808
"Staphylococcus aureus","2019 Q2","Hospital-onset",510,136761,3.72913330554763
"Staphylococcus aureus","2019 Q2","Post discharge",392,136761,2.86631422700916
"Staphylococcus aureus","2019 Q3","Community-onset",2479,133801,18.5275147420423
"Staphylococcus aureus","2019 Q3","Hospital-onset",516,133801,3.85647341948117
"Staphylococcus aureus","2019 Q3","Post discharge",381,133801,2.84751235043086
"Staphylococcus aureus","2019 Q4","Community-onset",2386,129551,18.4174572176209
"Staphylococcus aureus","2019 Q4","Hospital-onset",518,129551,3.9984253305648
"Staphylococcus aureus","2019 Q4","Post discharge",348,129551,2.68620080122886
"Staphylococcus aureus","2020 Q1","Community-onset",2327,124192,18.7371167224942
"Staphylococcus aureus","2020 Q1","Hospital-onset",516,124192,4.15485699561969
"Staphylococcus aureus","2020 Q1","Post discharge",339,124192,2.72964442154084
"Staphylococcus aureus","2020 Q2","Community-onset",2048,93235,21.9659998927441
"Staphylococcus aureus","2020 Q2","Hospital-onset",502,93235,5.38424411433475
"Staphylococcus aureus","2020 Q2","Post discharge",206,93235,2.20947069233657
"Staphylococcus aureus","2020 Q3","Community-onset",2236,113339,19.7284253434387
"Staphylococcus aureus","2020 Q3","Hospital-onset",601,113339,5.30267604266845
"Staphylococcus aureus","2020 Q3","Post discharge",250,113339,2.20577206433796
"Staphylococcus aureus","2020 Q4","Community-onset",2136,113705,18.785453586034
"Staphylococcus aureus","2020 Q4","Hospital-onset",769,113705,6.76311507849259
"Staphylococcus aureus","2020 Q4","Post discharge",244,113705,2.14590387406007
"Staphylococcus aureus","2021 Q1","Community-onset",2078,112708,18.43702310395
"Staphylococcus aureus","2021 Q1","Hospital-onset",753,112708,6.68098094190297
"Staphylococcus aureus","2021 Q1","Post discharge",256,112708,2.271356070554
"Staphylococcus aureus","2021 Q2","Community-onset",2102,122643,17.1391763084726
"Staphylococcus aureus","2021 Q2","Hospital-onset",573,122643,4.67209706220494
"Staphylococcus aureus","2021 Q2","Post discharge",307,122643,2.50320034571887
"Staphylococcus aureus","2021 Q3","Community-onset",2034,121660,16.718724313661
"Staphylococcus aureus","2021 Q3","Hospital-onset",679,121660,5.58112773302647
"Staphylococcus aureus","2021 Q3","Post discharge",316,121660,2.5974025974026
"Staphylococcus aureus","2021 Q4","Community-onset",1975,114060,17.3154480098194
"Staphylococcus aureus","2021 Q4","Hospital-onset",650,114060,5.69875504120638
"Staphylococcus aureus","2021 Q4","Post discharge",289,114060,2.53375416447484
"Staphylococcus aureus","2022 Q1","Community-onset",1840,110418,16.663949718343
"Staphylococcus aureus","2022 Q1","Hospital-onset",650,110418,5.88672136789292
"Staphylococcus aureus","2022 Q1","Post discharge",300,110418,2.71694832364288
